## 1 - Complete phage contigs - category 1 (sure)
## Contig_id,Nb genes contigs,Fragment,Nb genes,Category,Nb phage hallmark genes,Phage gene enrichment sig,Non-Caudovirales phage gene enrichment sig,Pfam depletion sig,Uncharacterized enrichment sig,Strand switch depletion sig,Short genes enrichment sig
VIRSorter_NODE_353_length_34136_cov_10_4064_ID_705,47,VIRSorter_NODE_353_length_34136_cov_10_4064_ID_705,47,2,4,gene_1-gene_46:9.75371155967264,,19.34203574990590,,,
VIRSorter_NODE_3541_length_8648_cov_4_21289_ID_7081,16,VIRSorter_NODE_3541_length_8648_cov_4_21289_ID_7081,16,2,,gene_1-gene_15:3.93027926288833,,6.34739770188461,,,
VIRSorter_NODE_3543_length_8643_cov_93_2655_ID_7085,10,VIRSorter_NODE_3543_length_8643_cov_93_2655_ID_7085,10,2,,6.27125797463711,,5.91970380806202,,,
VIRSorter_NODE_3545_length_8641_cov_11_8122_ID_7089,18,VIRSorter_NODE_3545_length_8641_cov_11_8122_ID_7089,18,2,,6.10206646786994,,9.00225434073630,,,
VIRSorter_NODE_35460_length_1736_cov_0_856433_ID_70919,4,VIRSorter_NODE_35460_length_1736_cov_0_856433_ID_70919,4,2,,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_3546_length_8636_cov_2_80644_ID_7091,10,VIRSorter_NODE_3546_length_8636_cov_2_80644_ID_7091,10,2,,7.86260809755767,,5.91970380806202,,,
VIRSorter_NODE_35474_length_1736_cov_2_32629_ID_70947,5,VIRSorter_NODE_35474_length_1736_cov_2_32629_ID_70947,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_NODE_35483_length_1735_cov_0_896766_ID_70965,4,VIRSorter_NODE_35483_length_1735_cov_0_896766_ID_70965,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_35500_length_1735_cov_1_98818_ID_70999,3,VIRSorter_NODE_35500_length_1735_cov_1_98818_ID_70999,3,2,,2.93987201451834,,,,,
VIRSorter_NODE_35503_length_1735_cov_1_64055_ID_71005,4,VIRSorter_NODE_35503_length_1735_cov_1_64055_ID_71005,4,2,1,,,2.36788152322481,,,
VIRSorter_NODE_3551_length_8631_cov_11_9675_ID_7101,18,VIRSorter_NODE_3551_length_8631_cov_11_9675_ID_7101,18,2,,gene_2-gene_12:4.09609322697802,,9.00225434073630,,,
VIRSorter_NODE_35530_length_1734_cov_1_93715_ID_71059,3,VIRSorter_NODE_35530_length_1734_cov_1_93715_ID_71059,3,2,,2.93987201451834,,,,,
VIRSorter_NODE_3553_length_8620_cov_2_21335_ID_7105,10,VIRSorter_NODE_3553_length_8620_cov_2_21335_ID_7105,10,2,,2.69551767173730,,5.91970380806202,,,
VIRSorter_NODE_35576_length_1732_cov_1_97882_ID_71151,4,VIRSorter_NODE_35576_length_1732_cov_1_97882_ID_71151,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_35578_length_1732_cov_1_87726_ID_71155,5,VIRSorter_NODE_35578_length_1732_cov_1_87726_ID_71155,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_NODE_3558_length_8616_cov_3_97962_ID_7115,14,VIRSorter_NODE_3558_length_8616_cov_3_97962_ID_7115,14,2,1,gene_3-gene_14:10.58339679901768,,7.11149407223115,,,
VIRSorter_NODE_355_length_34060_cov_4_33728_ID_709,56,VIRSorter_NODE_355_length_34060_cov_4_33728_ID_709,56,2,4,gene_2-gene_56:11.01799229405345,,27.88356994296357,,,
VIRSorter_NODE_35663_length_1730_cov_2_36619_ID_71325,4,VIRSorter_NODE_35663_length_1730_cov_2_36619_ID_71325,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_3566_length_8599_cov_5_11804_ID_7131,12,VIRSorter_NODE_3566_length_8599_cov_5_11804_ID_7131,12,2,,gene_1-gene_11:3.72956470813182,,gene_1-gene_11:4.21514632951872,,,
VIRSorter_NODE_3567_length_8598_cov_10_3881_ID_7133,16,VIRSorter_NODE_3567_length_8598_cov_10_3881_ID_7133,16,2,,gene_3-gene_15:4.68983231737661,,gene_3-gene_16:6.84042729994461,,,
VIRSorter_NODE_35685_length_1729_cov_1_54619_ID_71369,4,VIRSorter_NODE_35685_length_1729_cov_1_54619_ID_71369,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_3568_length_8596_cov_24_1733_ID_7135,12,VIRSorter_NODE_3568_length_8596_cov_24_1733_ID_7135,12,2,,gene_1-gene_10:2.94222084549864,,6.32549331929078,,,
VIRSorter_NODE_3569_length_8595_cov_2_46422_ID_7137,12,VIRSorter_NODE_3569_length_8595_cov_2_46422_ID_7137,12,2,3,gene_1-gene_11:6.38703871319086,,6.32549331929078,,,
VIRSorter_NODE_356_length_33991_cov_6_77743_ID_711,32,VIRSorter_NODE_356_length_33991_cov_6_77743_ID_711,32,2,4,gene_10-gene_28:8.84946180256331,,gene_1-gene_28:10.61848248824105,,,
VIRSorter_NODE_35714_length_1728_cov_8_57089_ID_71427,4,VIRSorter_NODE_35714_length_1728_cov_8_57089_ID_71427,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_35726_length_1728_cov_1_47158_ID_71451,4,VIRSorter_NODE_35726_length_1728_cov_1_47158_ID_71451,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_3572_length_8589_cov_3_16355_ID_7143,8,VIRSorter_NODE_3572_length_8589_cov_3_16355_ID_7143,8,2,,2.22581054573474,,4.73576304644962,,,
VIRSorter_NODE_3575_length_8585_cov_8_45602_ID_7149,8,VIRSorter_NODE_3575_length_8585_cov_8_45602_ID_7149,8,2,1,,,4.73576304644962,2.31900720322322,,
VIRSorter_NODE_35788_length_1726_cov_1_13634_ID_71575,3,VIRSorter_NODE_35788_length_1726_cov_1_13634_ID_71575,3,2,,2.93987201451834,,,,,
VIRSorter_NODE_35791_length_1726_cov_1_08005_ID_71581,5,VIRSorter_NODE_35791_length_1726_cov_1_08005_ID_71581,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_NODE_3582_length_8571_cov_3_37222_ID_7163,8,VIRSorter_NODE_3582_length_8571_cov_3_37222_ID_7163,8,2,,5.99834991174870,,4.73576304644962,,,
VIRSorter_NODE_35847_length_1724_cov_1_07326_ID_71693,3,VIRSorter_NODE_35847_length_1724_cov_1_07326_ID_71693,3,2,,2.93987201451834,,,,,
VIRSorter_NODE_3589_length_8558_cov_3_96394_ID_7177,19,VIRSorter_NODE_3589_length_8558_cov_3_96394_ID_7177,19,2,,gene_8-gene_19:6.32652424806618,,9.50707454582360,,,
VIRSorter_NODE_358_length_33988_cov_8_56425_ID_715,32,VIRSorter_NODE_358_length_33988_cov_8_56425_ID_715,32,2,1,,,16.50214310373326,gene_1-gene_23:5.34245916535210,,
VIRSorter_NODE_3591_length_8556_cov_5_22221_ID_7181,11,VIRSorter_NODE_3591_length_8556_cov_5_22221_ID_7181,11,2,,gene_2-gene_11:2.21839641701764,,gene_2-gene_11:2.82910059812825,,,
VIRSorter_NODE_35931_length_1721_cov_0_996863_ID_71861,5,VIRSorter_NODE_35931_length_1721_cov_0_996863_ID_71861,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_NODE_3595_length_8548_cov_10_1531_ID_7189,16,VIRSorter_NODE_3595_length_8548_cov_10_1531_ID_7189,16,2,2,gene_1-gene_15:13.25220204124949,,8.02436806155702,,,
VIRSorter_NODE_35973_length_1720_cov_1_03453_ID_71945,5,VIRSorter_NODE_35973_length_1720_cov_1_03453_ID_71945,5,2,,2.01071095767098,,,,,
VIRSorter_NODE_35999_length_1719_cov_1_3059_ID_71997,4,VIRSorter_NODE_35999_length_1719_cov_1_3059_ID_71997,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_36001_length_1719_cov_1_6941_ID_72001,3,VIRSorter_NODE_36001_length_1719_cov_1_6941_ID_72001,3,2,,2.93987201451834,,,,,
VIRSorter_NODE_3602_length_8533_cov_2_12919_ID_7203,14,VIRSorter_NODE_3602_length_8533_cov_2_12919_ID_7203,14,2,4,gene_2-gene_14:4.96089908966314,,5.49121230049466,,,
VIRSorter_NODE_36044_length_1718_cov_7_06914_ID_72087,3,VIRSorter_NODE_36044_length_1718_cov_7_06914_ID_72087,3,2,,2.93987201451834,,,,,
VIRSorter_NODE_3604_length_8532_cov_4_71124_ID_7207,10,VIRSorter_NODE_3604_length_8532_cov_4_71124_ID_7207,10,2,,7.86260809755767,,5.91970380806202,,,
VIRSorter_NODE_36057_length_1717_cov_1_62516_ID_72113,4,VIRSorter_NODE_36057_length_1717_cov_1_62516_ID_72113,4,2,,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_36087_length_1716_cov_1_37823_ID_72173,4,VIRSorter_NODE_36087_length_1716_cov_1_37823_ID_72173,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_36135_length_1715_cov_23_5567_ID_72269,4,VIRSorter_NODE_36135_length_1715_cov_23_5567_ID_72269,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_36136_length_1715_cov_1_91247_ID_72271,4,VIRSorter_NODE_36136_length_1715_cov_1_91247_ID_72271,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_36142_length_1714_cov_1_65406_ID_72283,5,VIRSorter_NODE_36142_length_1714_cov_1_65406_ID_72283,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_NODE_36153_length_1714_cov_4_7845_ID_72305,3,VIRSorter_NODE_36153_length_1714_cov_4_7845_ID_72305,3,2,,2.93987201451834,,,,,
VIRSorter_NODE_3617_length_8517_cov_2_36186_ID_7233,11,VIRSorter_NODE_3617_length_8517_cov_2_36186_ID_7233,11,2,,5.27218448603370,,4.51617632518270,,,
VIRSorter_NODE_3619_length_8512_cov_3_26798_ID_7237,11,VIRSorter_NODE_3619_length_8512_cov_3_26798_ID_7237,11,2,2,gene_2-gene_11:4.42840285212911,,6.03455293414856,,,
VIRSorter_NODE_36204_length_1713_cov_12_7491_ID_72407,5,VIRSorter_NODE_36204_length_1713_cov_12_7491_ID_72407,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_NODE_3620_length_8511_cov_3_27767_ID_7239,12,VIRSorter_NODE_3620_length_8511_cov_3_27767_ID_7239,12,2,1,gene_1-gene_11:8.02347822508336,,gene_1-gene_11:5.73352293848458,,,
VIRSorter_NODE_3622_length_8509_cov_2_5099_ID_7243,4,VIRSorter_NODE_3622_length_8509_cov_2_5099_ID_7243,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_3625_length_8507_cov_13_5779_ID_7249,16,VIRSorter_NODE_3625_length_8507_cov_13_5779_ID_7249,16,2,,8.67730878455238,,8.02436806155702,,,
VIRSorter_NODE_36261_length_1711_cov_17_75_ID_72521,4,VIRSorter_NODE_36261_length_1711_cov_17_75_ID_72521,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_36264_length_1711_cov_46_3718_ID_72527,5,VIRSorter_NODE_36264_length_1711_cov_46_3718_ID_72527,5,2,,4.89978669086390,,2.95985190403101,,,
VIRSorter_NODE_36291_length_1710_cov_6_6494_ID_72581,4,VIRSorter_NODE_36291_length_1710_cov_6_6494_ID_72581,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_3630_length_8502_cov_3_05409_ID_7259,17,VIRSorter_NODE_3630_length_8502_cov_3_05409_ID_7259,17,2,,gene_2-gene_16:2.77061564285385,,8.50719397293815,,,
VIRSorter_NODE_3633_length_8499_cov_10_0352_ID_7265,17,VIRSorter_NODE_3633_length_8499_cov_10_0352_ID_7265,17,2,1,,,8.50719397293815,gene_4-gene_14:2.25801971198418,,
VIRSorter_NODE_36342_length_1708_cov_3_44592_ID_72683,3,VIRSorter_NODE_36342_length_1708_cov_3_44592_ID_72683,3,2,,2.93987201451834,,,,,
VIRSorter_NODE_3642_length_8475_cov_19_8258_ID_7283,10,VIRSorter_NODE_3642_length_8475_cov_19_8258_ID_7283,10,2,,3.72037209588228,,4.44140541539413,,,
VIRSorter_NODE_36456_length_1705_cov_153_478_ID_72911,4,VIRSorter_NODE_36456_length_1705_cov_153_478_ID_72911,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_3648_length_8469_cov_14_435_ID_7295,14,VIRSorter_NODE_3648_length_8469_cov_14_435_ID_7295,14,2,,gene_1-gene_13:3.76558024855144,,5.49121230049466,,,
VIRSorter_NODE_36493_length_1704_cov_2_54471_ID_72985,5,VIRSorter_NODE_36493_length_1704_cov_2_54471_ID_72985,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_NODE_36497_length_1704_cov_2_15409_ID_72993,4,VIRSorter_NODE_36497_length_1704_cov_2_15409_ID_72993,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_3652_length_8462_cov_2_7868_ID_7303,9,VIRSorter_NODE_3652_length_8462_cov_2_7868_ID_7303,9,2,,2.00791555881789,,3.89359133625594,,,
VIRSorter_NODE_36553_length_1702_cov_0_858413_ID_73105,4,VIRSorter_NODE_36553_length_1702_cov_0_858413_ID_73105,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_3656_length_8455_cov_2_07889_ID_7311,8,VIRSorter_NODE_3656_length_8455_cov_2_07889_ID_7311,8,2,,4.51418875484781,,3.35078025787009,,,
VIRSorter_NODE_36577_length_1701_cov_1_15438_ID_73153,4,VIRSorter_NODE_36577_length_1701_cov_1_15438_ID_73153,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_36622_length_1700_cov_1_89955_ID_73243,4,VIRSorter_NODE_36622_length_1700_cov_1_89955_ID_73243,4,2,,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_36639_length_1699_cov_1_91158_ID_73277,3,VIRSorter_NODE_36639_length_1699_cov_1_91158_ID_73277,3,2,,2.93987201451834,,,,,
VIRSorter_NODE_3664_length_8437_cov_5_02828_ID_7327,8,VIRSorter_NODE_3664_length_8437_cov_5_02828_ID_7327,8,2,3,,,4.73576304644962,,,
VIRSorter_NODE_36652_length_1699_cov_2_69911_ID_73303,4,VIRSorter_NODE_36652_length_1699_cov_2_69911_ID_73303,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_3666_length_8434_cov_3_61599_ID_7331,7,VIRSorter_NODE_3666_length_8434_cov_3_61599_ID_7331,7,2,,2.48930326819235,,4.14379266564342,,,
VIRSorter_NODE_3670_length_8428_cov_3_80641_ID_7339,15,VIRSorter_NODE_3670_length_8428_cov_3_80641_ID_7339,15,2,1,,,7.55733641735912,gene_2-gene_15:2.97574220831047,,
VIRSorter_NODE_36743_length_1696_cov_10_7769_ID_73485,3,VIRSorter_NODE_36743_length_1696_cov_10_7769_ID_73485,3,2,,2.93987201451834,,,,,
VIRSorter_NODE_36774_length_1694_cov_2_07084_ID_73547,4,VIRSorter_NODE_36774_length_1694_cov_2_07084_ID_73547,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_3678_length_8399_cov_12_8098_ID_7355,9,VIRSorter_NODE_3678_length_8399_cov_12_8098_ID_7355,9,2,,2.00791555881789,,3.89359133625594,,,
VIRSorter_NODE_36798_length_1694_cov_3_28526_ID_73595,4,VIRSorter_NODE_36798_length_1694_cov_3_28526_ID_73595,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_367_length_33796_cov_9_89406_ID_733,52,VIRSorter_NODE_367_length_33796_cov_9_89406_ID_733,52,2,5,gene_9-gene_52:17.29101104336769,,22.06234116643517,,,
VIRSorter_NODE_3682_length_8391_cov_5_15319_ID_7363,12,VIRSorter_NODE_3682_length_8391_cov_5_15319_ID_7363,12,2,1,gene_1-gene_10:9.02142213134416,,6.32549331929078,,,
VIRSorter_NODE_36838_length_1692_cov_7_9655_ID_73675,3,VIRSorter_NODE_36838_length_1692_cov_7_9655_ID_73675,3,2,,2.93987201451834,,,,,
VIRSorter_NODE_3684_length_8387_cov_177_666_ID_7367,13,VIRSorter_NODE_3684_length_8387_cov_177_666_ID_7367,13,2,1,gene_1-gene_10:5.27125797463711,,6.69561495048063,,,
VIRSorter_NODE_36863_length_1692_cov_25_9425_ID_73725,4,VIRSorter_NODE_36863_length_1692_cov_25_9425_ID_73725,4,2,1,,,2.36788152322481,,,
VIRSorter_NODE_3687_length_8385_cov_2_94866_ID_7373,11,VIRSorter_NODE_3687_length_8385_cov_2_94866_ID_7373,11,2,2,gene_1-gene_10:7.38548684283801,,6.03455293414856,,,
VIRSorter_NODE_36882_length_1691_cov_1_22187_ID_73763,5,VIRSorter_NODE_36882_length_1691_cov_1_22187_ID_73763,5,2,,4.89978669086390,,2.95985190403101,,,
VIRSorter_NODE_3689_length_8383_cov_4_07594_ID_7377,11,VIRSorter_NODE_3689_length_8383_cov_4_07594_ID_7377,11,2,2,gene_1-gene_10:5.79413671991745,,4.51617632518270,,,
VIRSorter_NODE_368_length_33739_cov_4_43559_ID_735,31,VIRSorter_NODE_368_length_33739_cov_4_43559_ID_735,31,2,1,gene_6-gene_31:4.86587520096980,,15.94796128381645,,,
VIRSorter_NODE_3692_length_8377_cov_2_97952_ID_7383,10,VIRSorter_NODE_3692_length_8377_cov_2_97952_ID_7383,10,2,,2.69551767173730,,5.91970380806202,,,
VIRSorter_NODE_3696_length_8370_cov_9_42363_ID_7391,11,VIRSorter_NODE_3696_length_8370_cov_9_42363_ID_7391,11,2,,5.27218448603370,,6.03455293414856,,,
VIRSorter_NODE_36_length_71906_cov_16_0902_ID_71,85,VIRSorter_NODE_36_length_71906_cov_16_0902_ID_71,85,2,4,gene_3-gene_60:8.89494982364643,,46.85120804673791,gene_14-gene_85:12.32933085958406,gene_3-gene_80:2.69262566938900,
VIRSorter_NODE_3700_length_8363_cov_3_24162_ID_7399,12,VIRSorter_NODE_3700_length_8363_cov_3_24162_ID_7399,12,2,1,gene_2-gene_12:4.97115449036972,,4.77042658746288,,,
VIRSorter_NODE_37012_length_1687_cov_2_20962_ID_74023,3,VIRSorter_NODE_37012_length_1687_cov_2_20962_ID_74023,3,2,,2.93987201451834,,,,,
VIRSorter_NODE_3705_length_8347_cov_54_3139_ID_7409,18,VIRSorter_NODE_3705_length_8347_cov_54_3139_ID_7409,18,2,,gene_2-gene_18:5.29619333368314,,9.00225434073630,,,
VIRSorter_NODE_370_length_33603_cov_11_0223_ID_739,55,VIRSorter_NODE_370_length_33603_cov_11_0223_ID_739,55,2,4,gene_21-gene_53:16.13742582100164,,27.31786011776904,gene_1-gene_20:3.23010907728498,,
VIRSorter_NODE_37115_length_1684_cov_1_18497_ID_74229,5,VIRSorter_NODE_37115_length_1684_cov_1_18497_ID_74229,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_NODE_37142_length_1684_cov_15_9981_ID_74283,4,VIRSorter_NODE_37142_length_1684_cov_15_9981_ID_74283,4,2,,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_3714_length_8335_cov_3_87524_ID_7427,11,VIRSorter_NODE_3714_length_8335_cov_3_87524_ID_7427,11,2,3,gene_1-gene_10:5.79413671991745,,6.03455293414856,,,
VIRSorter_NODE_37159_length_1683_cov_0_894602_ID_74317,4,VIRSorter_NODE_37159_length_1683_cov_0_894602_ID_74317,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_3715_length_8333_cov_3_07458_ID_7429,8,VIRSorter_NODE_3715_length_8333_cov_3_07458_ID_7429,8,2,,2.22581054573474,,4.73576304644962,,,
VIRSorter_NODE_37169_length_1683_cov_1_39524_ID_74337,3,VIRSorter_NODE_37169_length_1683_cov_1_39524_ID_74337,3,2,,2.93987201451834,,,,,
VIRSorter_NODE_37174_length_1683_cov_30_3464_ID_74347,3,VIRSorter_NODE_37174_length_1683_cov_30_3464_ID_74347,3,2,,2.93987201451834,,,,,
VIRSorter_NODE_37195_length_1682_cov_30_6219_ID_74389,4,VIRSorter_NODE_37195_length_1682_cov_30_6219_ID_74389,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_3720_length_8321_cov_34_1958_ID_7439,11,VIRSorter_NODE_3720_length_8321_cov_34_1958_ID_7439,11,2,1,gene_1-gene_10:3.24325084116262,,6.03455293414856,,,
VIRSorter_NODE_37219_length_1681_cov_1_19627_ID_74437,3,VIRSorter_NODE_37219_length_1681_cov_1_19627_ID_74437,3,2,,2.93987201451834,,,,,
VIRSorter_NODE_37282_length_1680_cov_3_43851_ID_74563,5,VIRSorter_NODE_37282_length_1680_cov_3_43851_ID_74563,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_NODE_372_length_33537_cov_18_5487_ID_743,38,VIRSorter_NODE_372_length_33537_cov_18_5487_ID_743,38,2,3,gene_1-gene_34:14.55523102189892,,17.80907368946427,,,
VIRSorter_NODE_37320_length_1678_cov_1_10316_ID_74639,6,VIRSorter_NODE_37320_length_1678_cov_1_10316_ID_74639,6,2,,4.16129277473563,,3.55182228483721,,,
VIRSorter_NODE_37367_length_1677_cov_1_24258_ID_74733,4,VIRSorter_NODE_37367_length_1677_cov_1_24258_ID_74733,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_37376_length_1677_cov_1_05484_ID_74751,3,VIRSorter_NODE_37376_length_1677_cov_1_05484_ID_74751,3,2,,2.93987201451834,,,,,
VIRSorter_NODE_373_length_33372_cov_12_9777_ID_745,55,VIRSorter_NODE_373_length_33372_cov_12_9777_ID_745,55,2,3,,,25.42005722166287,gene_3-gene_55:8.52973194955009,2.12411125120442,
VIRSorter_NODE_37400_length_1676_cov_1_36927_ID_74799,5,VIRSorter_NODE_37400_length_1676_cov_1_36927_ID_74799,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_NODE_37407_length_1676_cov_1_23628_ID_74813,5,VIRSorter_NODE_37407_length_1676_cov_1_23628_ID_74813,5,2,,2.01071095767098,,2.95985190403101,,,
VIRSorter_NODE_3742_length_8281_cov_2_55408_ID_7483,6,VIRSorter_NODE_3742_length_8281_cov_2_55408_ID_7483,6,2,,5.87974402903668,,3.55182228483721,,,
VIRSorter_NODE_37479_length_1674_cov_1_01616_ID_74957,4,VIRSorter_NODE_37479_length_1674_cov_1_01616_ID_74957,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_37490_length_1673_cov_0_860931_ID_74979,4,VIRSorter_NODE_37490_length_1673_cov_0_860931_ID_74979,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_37497_length_1673_cov_1_337_ID_74993,5,VIRSorter_NODE_37497_length_1673_cov_1_337_ID_74993,5,2,,2.01071095767098,,,,,
VIRSorter_NODE_37528_length_1672_cov_1_33786_ID_75055,4,VIRSorter_NODE_37528_length_1672_cov_1_33786_ID_75055,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_3753_length_8267_cov_3_36413_ID_7505,10,VIRSorter_NODE_3753_length_8267_cov_3_36413_ID_7505,10,2,,3.72037209588228,,5.91970380806202,,,
VIRSorter_NODE_3757_length_8262_cov_69_5498_ID_7513,17,VIRSorter_NODE_3757_length_8262_cov_69_5498_ID_7513,17,2,,gene_1-gene_12:5.04972381204163,,gene_1-gene_14:6.73128283051955,,,
VIRSorter_NODE_37612_length_1670_cov_7_18146_ID_75223,4,VIRSorter_NODE_37612_length_1670_cov_7_18146_ID_75223,4,2,,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_37631_length_1669_cov_14_8139_ID_75261,4,VIRSorter_NODE_37631_length_1669_cov_14_8139_ID_75261,4,2,,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_37650_length_1669_cov_1_38975_ID_75299,4,VIRSorter_NODE_37650_length_1669_cov_1_38975_ID_75299,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_37656_length_1668_cov_1_24919_ID_75311,5,VIRSorter_NODE_37656_length_1668_cov_1_24919_ID_75311,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_NODE_3767_length_8238_cov_23_1299_ID_7533-circular,10,VIRSorter_NODE_3767_length_8238_cov_23_1299_ID_7533-circular,10,2,,3.72037209588228,,5.91970380806202,,,
VIRSorter_NODE_37707_length_1667_cov_1_77922_ID_75413,5,VIRSorter_NODE_37707_length_1667_cov_1_77922_ID_75413,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_NODE_37717_length_1666_cov_2_44055_ID_75433,4,VIRSorter_NODE_37717_length_1666_cov_2_44055_ID_75433,4,2,,3.91982935269112,,2.36788152322481,,,
VIRSorter_NODE_37731_length_1666_cov_3_96101_ID_75461,4,VIRSorter_NODE_37731_length_1666_cov_3_96101_ID_75461,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_37733_length_1666_cov_2_17284_ID_75465,5,VIRSorter_NODE_37733_length_1666_cov_2_17284_ID_75465,5,2,,4.89978669086390,,2.95985190403101,,,
VIRSorter_NODE_37747_length_1666_cov_6_ID_75493,5,VIRSorter_NODE_37747_length_1666_cov_6_ID_75493,5,2,,3.25885887592900,,2.95985190403101,,,
VIRSorter_NODE_37762_length_1665_cov_2_55527_ID_75523,3,VIRSorter_NODE_37762_length_1665_cov_2_55527_ID_75523,3,2,,2.93987201451834,,,,,
VIRSorter_NODE_3777_length_8226_cov_3_05445_ID_7553,9,VIRSorter_NODE_3777_length_8226_cov_3_05445_ID_7553,9,2,,2.00791555881789,,3.89359133625594,,,
VIRSorter_NODE_3778_length_8226_cov_2_27053_ID_7555,13,VIRSorter_NODE_3778_length_8226_cov_2_27053_ID_7555,13,2,,gene_2-gene_12:4.74930574075336,,6.69561495048063,,,
VIRSorter_NODE_377_length_33307_cov_5_80874_ID_753,46,VIRSorter_NODE_377_length_33307_cov_5_80874_ID_753,46,2,3,gene_5-gene_46:14.51623062908630,,gene_4-gene_46:20.50722777356966,,,
VIRSorter_NODE_37839_length_1662_cov_1_74984_ID_75677,4,VIRSorter_NODE_37839_length_1662_cov_1_74984_ID_75677,4,2,,2.37333664615169,,2.36788152322481,,,
VIRSorter_NODE_3786_length_8204_cov_3_81874_ID_7571-circular,12,VIRSorter_NODE_3786_length_8204_cov_3_81874_ID_7571-circular,12,2,,gene_3-gene_13:2.64028220044538,,6.32549331929078,,,
VIRSorter_NODE_378_length_33170_cov_14_9371_ID_755,49,VIRSorter_NODE_378_length_33170_cov_14_9371_ID_755,49,2,,gene_20-gene_49:15.10750067071107,,23.93588599870445,gene_3-gene_19:5.44692113916511,2.49410941525945,
VIRSorter_NODE_3793_length_8199_cov_2_32594_ID_7585,13,VIRSorter_NODE_3793_length_8199_cov_2_32594_ID_7585,13,2,2,gene_3-gene_13:9.77953071990058,,6.69561495048063,,,
VIRSorter_NODE_37_length_71798_cov_10_4682_ID_73,95,VIRSorter_NODE_37_length_71798_cov_10_4682_ID_73,95,2,6,gene_4-gene_83:7.67092511606341,,37.85678235620517,gene_1-gene_94:6.64315447269471,gene_1-gene_70:3.43079330788140,
VIRSorter_NODE_3803_length_8184_cov_55_4076_ID_7605,10,VIRSorter_NODE_3803_length_8184_cov_55_4076_ID_7605,10,2,1,,,5.91970380806202,,,
VIRSorter_NODE_3806_length_8179_cov_2_79285_ID_7611,9,VIRSorter_NODE_3806_length_8179_cov_2_79285_ID_7611,9,2,,4.07773535702027,,5.32773342725582,,,
VIRSorter_NODE_380_length_33069_cov_7_33131_ID_759,57,VIRSorter_NODE_380_length_33069_cov_7_33131_ID_759,57,2,1,gene_16-gene_57:16.84112735121769,,30.67190438421341,,gene_9-gene_57:3.61848451622066,
VIRSorter_NODE_38139_length_1653_cov_1_9882_ID_76277,4,VIRSorter_NODE_38139_length_1653_cov_1_9882_ID_76277,4,2,,2.37333664615169,,2.36788152322481,,,
